pl_orbsmax,pl_rade,pl_bmasse,pl_dens,pl_eqt,cluster
0.1939,2.11,5.1,2.98,624,cluster3
0.1467,1.47,2.76,4.77,728,cluster4
0.2846,2.32,5.99,2.64,538,cluster3
0.0898,2.13,5.18,2.95,1682,cluster4
0.2285,1.86,4.12,3.52,650,cluster3
0.3679,1.77,3.78,3.75,400,cluster2
0.184,4.21,16.5,1.22,540,cluster3
0.281,1.61,3.22,4.24,436,cluster3
0.571,3.96,14.9,1.32,306,cluster2
0.3729,3.04,9.48,1.85,348,cluster2
0.127,1.51,2.89,4.61,821,cluster4
0.1262,1.49,2.83,4.7,801,cluster4
0.1197,1.41,2.57,5.04,874,cluster4
0.3982,3.07,9.64,1.83,415,cluster2
0.3677,2.94,8.96,1.94,443,cluster2
0.3211,2.22,5.56,2.79,535,cluster3
0.0817,1.66,3.39,4.07,924,cluster4
0.2528,1.33,2.33,5.44,564,cluster3
0.2196,1.19,1.81,5.9,409,cluster3
0.05714,10.76,209.76,0.93,1251,cluster1
0.044,1.25,2.1,5.91,1131,cluster4
0.073,3.69,13.2,1.44,876,cluster4
0.104,2.79,8.2,2.07,734,cluster4
0.189,3.12,9.91,1.79,544,cluster3
0.1236,1.2,1.87,5.95,928,cluster4
0.1228,1.56,3.05,4.41,787,cluster4
0.2482,3.18,10.2,1.74,608,cluster3
0.3771,2.27,5.77,2.71,321,cluster2
0.3704,2.13,5.18,2.95,485,cluster2
0.1862,0.93,0.749,5.12,525,cluster3
0.1168,1.32,2.3,5.5,783,cluster4
0.1234,0.84,0.52,4.82,630,cluster4
0.1629,1.33,2.33,5.44,967,cluster4
0.1707,1.85,4.08,3.54,667,cluster3
0.116,3.06,9.59,1.84,639,cluster4
0.16,2.09,5.02,3.02,544,cluster3
0.4089,3.36,11.2,1.62,537,cluster2
0.1753,1.68,3.46,4.01,903,cluster3
0.1097,1.18,1.76,5.89,322,cluster4
0.5416,8.46,53.9,0.489,346,cluster2
0.0997,1.176,1.74,5.88,1066,cluster4
0.7655,9.55,66.2,0.418,380,cluster2
0.0718,1.75,3.71,3.8,967,cluster4
0.078,9.76,68.7,0.406,2336,cluster3
0.0593,3.05,9.53,1.85,1351,cluster4
0.7655,7.06,39.6,0.618,342,cluster2
0.124,2.79,8.2,2.07,551,cluster4
0.356,2.39,6.3,2.54,326,cluster2
0.0129,5.77,28.1,0.804,1437,cluster4
0.2317,2.5,6.8,2.39,391,cluster3
0.0288,1.73,3.64,3.86,1374,cluster4
0.0185,1.58,3.12,4.35,1676,cluster4
0.3392,3.54,12.3,1.52,438,cluster3
0.036,0.91,0.693,5.05,1343,cluster4
0.0418,2.43,6.48,2.48,787,cluster4
0.6276,4.77,20.4,1.03,450,cluster2
0.0296,1.46,2.73,4.82,1549,cluster4
0.0525,2.1,5.06,3,817,cluster4
0.129,2.92,8.85,1.95,621,cluster3
0.237,2.53,6.94,2.35,458,cluster3
0.0371,1.64,3.33,4.15,1484,cluster4
0.06,1.65,3.36,4.11,1167,cluster4
0.022,1.11,1.41,5.67,2537,cluster4
0.0206,1.35,2.39,5.34,1681,cluster4
0.9625,3.46,11.8,1.57,330,cluster2
0.0599,1.89,4.23,3.44,955,cluster4
0.5329,2.55,7.04,2.33,384,cluster2
0.8507,3.14,10,1.77,166,cluster2
0.0245,1.18,1.76,5.89,1800,cluster4
0.6095,2.82,8.35,2.05,346,cluster2
0.4765,2.7,7.75,2.16,301,cluster2
0.198,2.26,5.73,2.73,561,cluster3
0.303,2.95,9.01,1.93,454,cluster3
0.1415,3.84,14.1,1.37,657,cluster3
0.047,1.5,2.86,4.66,1140,cluster4
0.0871,1.5,2.86,4.66,838,cluster4
0.4426,2.49,6.76,2.41,266,cluster2
0.0781,1.16,1.65,5.81,1048,cluster4
0.0479,0.76,0.363,4.54,1160,cluster4
0.0389,0.65,0.208,4.16,1287,cluster4
0.0632,0.87,0.59,4.92,1010,cluster4
0.0567,0.76,0.363,4.54,1065,cluster4
0.0867,2.71,7.8,2.15,1774,cluster4
0.5421,1.78,3.82,3.72,269,cluster2
0.5442,2.7,7.75,2.16,274,cluster2
0.1366,3.13,9.96,1.78,671,cluster3
0.4679,2.64,7.46,2.23,350,cluster2
0.6687,2.57,7.13,2.31,286,cluster2
0.056,2.09,5.02,3.02,614,cluster4
0.242,2.24,5.65,2.76,286,cluster3
0.7681,3.02,9.38,1.87,348,cluster2
0.1772,2.66,7.56,2.21,722,cluster3
0.6045,2.47,6.66,2.43,268,cluster2
0.0481,1.15,1.6,5.78,926,cluster4
0.6314,2.9,8.75,1.97,288,cluster2
0.0805,1.61,3.22,4.24,959,cluster4
0.0829,1.96,4.5,3.28,797,cluster4
0.049,1.53,2.96,4.54,1287,cluster4
0.0419,0.68,0.244,4.26,1019,cluster4
0.018,0.72,0.299,4.4,1609,cluster4
0.054,2.3,5.9,2.66,867,cluster4
0.117,2.55,7.04,2.33,588,cluster4
0.0397,0.89,0.64,4.99,1269,cluster4
0.0194,1.09,1.32,5.6,1682,cluster4
0.3308,3.55,12.3,1.51,554,cluster3
0.0442,0.75,0.347,4.52,1134,cluster4
0.1327,1.47,2.76,4.77,635,cluster4
0.0241,1.19,1.81,5.9,1234,cluster4
0.0121,0.79,0.418,4.66,1871,cluster4
0.552,2.73,7.9,2.13,330,cluster2
0.1499,1.3,2.24,5.6,729,cluster4
0.0654,1.68,3.46,4.01,1222,cluster4
0.028,1.32,2.3,5.5,1546,cluster4
0.11,2.24,5.65,2.76,779,cluster4
0.0698,1.46,2.73,4.82,969,cluster4
0.1784,1.07,1.24,5.56,836,cluster3
0.0432,1.52,2.92,4.57,1476,cluster4
0.0614,0.94,0.779,5.15,1293,cluster4
0.0364,1.2,1.87,5.95,1379,cluster4
0.0743,1.29,2.21,5.66,1003,cluster4
0.0366,1.31,2.27,5.55,1312,cluster4
0.0726,1.04,1.12,5.47,1059,cluster4
0.0657,1.13,1.51,5.75,1125,cluster4
0.0252,1.04,1.12,5.47,1700,cluster4
0.014,0.84,0.52,4.82,1139,cluster4
0.111,2.12,5.14,2.96,500,cluster4
0.158,1.9,4.27,3.42,418,cluster3
0.323,2.11,5.1,2.98,733,cluster3
0.0674,0.8,0.437,4.69,1108,cluster4
0.0316,1.49,2.83,4.7,354,cluster4
0.085,0.6,0.156,3.97,788,cluster4
0.1168,1.61,3.22,4.24,886,cluster4
0.0445,1.79,3.86,3.7,1064,cluster4
0.1266,1.52,2.92,4.57,1013,cluster4
0.0878,1.33,2.33,5.44,981,cluster4
0.0726,0.76,0.363,4.54,925,cluster4
0.0205,1.09,1.32,5.6,2102,cluster4
0.082,2.38,6.26,2.55,447,cluster4
0.218,3.41,11.5,1.59,275,cluster3
0.0772,1.14,1.55,5.75,1020,cluster4
0.0794,1.27,2.15,5.77,892,cluster4
0.04,1.54,2.99,4.5,1202,cluster4
0.546,3.17,10.2,1.76,260,cluster2
0.0396,1.06,1.2,5.54,1360,cluster4
0.051,1.23,2.04,6.02,980,cluster4
0.3237,1.9,4.27,3.42,471,cluster3
0.0427,1.06,1.2,5.54,1497,cluster4
0.0527,0.95,0.809,5.18,1236,cluster4
0.4823,1.62,3.26,4.21,407,cluster2
0.05511,1.715,3.59,3.91,1134,cluster4
0.1192,3.76,13.6,1.41,771,cluster3
0.9712,3.13,9.96,1.78,209,cluster2
0.0336,0.82,0.477,4.75,1507,cluster4
0.1074,1.34,2.36,5.39,1159,cluster4
0.0351,1.29,2.21,5.66,1522,cluster4
0.0089,1.41,2.57,5.04,2023,cluster4
0.3912,1.08,1.28,5.58,528,cluster2
0.6421,2.07,4.94,3.06,324,cluster2
0.1075,0.92,0.721,5.09,913,cluster4
0.1126,1.73,3.64,3.86,612,cluster4
0.4679,2.22,5.56,2.79,429,cluster2
0.054,2.12,12.1,6.98,868,cluster4
0.068,2.05,11.8,7.53,769,cluster4
0.0777,1.61,3.22,4.24,750,cluster4
0.0586,0.81,0.457,4.73,1243,cluster4
0.0482,1.03,1.08,5.43,1030,cluster4
0.0264,2.08,4.98,3.04,1926,cluster4
0.0471,1.49,2.83,4.7,981,cluster4
0.2788,2.06,4.9,3.08,658,cluster3
0.0761,1.02,1.04,5.39,1337,cluster4
0.181,1.2,1.87,5.95,736,cluster3
0.0706,1.26,2.13,5.85,1267,cluster4
0.1611,0.76,0.363,4.54,797,cluster4
0.069,1.26,2.13,5.85,961,cluster4
0.137,3.03,9.43,1.86,681,cluster3
0.4322,1.61,3.22,4.24,428,cluster2
0.4204,2.16,5.31,2.9,469,cluster2
0.0994,1.47,2.76,4.77,922,cluster4
0.0518,1.31,2.27,5.55,1000,cluster4
0.0327,5.7,27.6,0.819,540,cluster4
0.8748,6.06,30.6,0.756,350,cluster2
0.0537,2.02,4.74,3.16,1352,cluster4
0.0643,3.69,13.2,1.44,794,cluster4
0.2952,6.43,33.8,0.699,240,cluster3
0.0485,0.77,0.381,4.59,1081,cluster4
0.078,1.05,1.16,5.51,906,cluster4
0.152,2.26,5.73,2.73,648,cluster3
0.0511,1.35,2.39,5.34,1122,cluster4
0.6762,2.47,6.66,2.43,369,cluster2
0.3875,1.58,3.12,4.35,925,cluster2
0.0596,0.89,0.64,4.99,1093,cluster4
0.745,1.87,4.16,3.5,304,cluster2
0.0932,2.58,7.18,2.3,1003,cluster4
0.058,1.41,2.57,5.04,1141,cluster4
0.097,2.73,7.9,2.13,881,cluster4
0.187,2.45,6.57,2.45,637,cluster3
0.0836,4.82,20.7,1.02,1228,cluster3
0.1473,3.11,9.85,1.8,908,cluster3
0.2065,2.95,9.01,1.93,767,cluster3
0.1016,3.2,10.3,1.73,895,cluster4
0.0678,2.66,7.56,2.21,1095,cluster4
0.0531,2.3,5.9,2.66,799,cluster4
0.142,1.88,4.19,3.47,606,cluster4
0.1285,1.78,3.82,3.72,754,cluster4
0.0295,1.23,2.04,6.02,365,cluster4
0.0514,1.017,1.03,5.38,307,cluster4
0.0649,1.06,1.2,5.54,234,cluster4
0.072,2.32,5.99,2.64,716,cluster4
0.11,2.23,5.6,2.77,581,cluster4
0.0167,0.96,0.84,5.22,602,cluster4
0.0692,1.84,4.04,3.56,393,cluster4
0.1654,1.6,3.19,4.28,268,cluster3
0.4706,2.17,5.35,2.88,284,cluster2
0.103,2.213,5,2.5,863,cluster4
0.197,5.02,48.6,2.13,651,cluster3
0.072,2.27,5.77,2.71,772,cluster4
0.195,2.38,6.26,2.55,468,cluster3
0.0246,1.73,3.64,3.86,1313,cluster4
0.633,3.87,17,1.6,243,cluster2
0.1072,3.304,10.9,1.66,362,cluster4
0.1137,3.033,9.45,1.86,776,cluster4
0.1006,2.839,8.44,2.03,906,cluster4
0.1761,2.883,8.66,1.99,672,cluster3
0.2383,3.236,10.5,1.7,578,cluster3
0.4256,2.984,9.19,1.9,655,cluster2
0.124,4.348,17.4,1.16,721,cluster3
0.0745,2.78,8.15,2.08,530,cluster4
0.0483,1.615,3.24,4.23,914,cluster4
0.0684,1.548,3.01,4.46,768,cluster4
0.1405,1.194,1.83,5.91,536,cluster4
0.1528,3.356,11.2,1.63,731,cluster3
0.0491,1.326,2.32,5.47,962,cluster4
0.5726,2.97,9.11,1.91,423,cluster2
0.2127,2.936,8.93,1.94,611,cluster3
0.3017,3.206,10.4,1.73,417,cluster3
0.3076,3.125,9.93,1.79,465,cluster3
0.1954,3.377,11.3,1.61,782,cluster3
0.1624,2.702,7.76,2.16,712,cluster3
0.5302,3.304,10.9,1.66,329,cluster2
0.0892,2.069,4.93,3.06,813,cluster4
0.056,1.46,2.73,4.82,1240,cluster4
0.116,2.69,7.7,2.17,862,cluster4
0.0784,1.36,2.42,5.29,771,cluster4
0.32,2.553,7.05,2.33,442,cluster3
0.1134,2.889,8.7,1.98,694,cluster4
0.1182,1.875,4.17,3.48,669,cluster4
0.2253,2.871,8.6,2,347,cluster3
0.1485,2.577,7.16,2.3,625,cluster3
0.0866,1.426,2.62,4.97,913,cluster4
0.0532,1.656,3.38,4.09,598,cluster4
0.0577,1.262,2.13,5.83,772,cluster4
0.0798,0.947,0.799,5.17,879,cluster4
0.04,1.13,1.51,5.75,962,cluster4
0.062,1.21,1.92,5.96,776,cluster4
0.075,1.25,2.1,5.91,702,cluster4
0.105,2.2,5.48,2.83,595,cluster4
0.359,2.58,7.18,2.3,321,cluster2
0.7097,2.811,8.3,2.05,267,cluster2
0.0495,1.835,4.02,3.58,1283,cluster4
0.0646,1.112,1.42,5.68,897,cluster4
0.1011,1.289,2.21,5.67,807,cluster4
0.0449,1.18,1.76,5.89,956,cluster4
0.0529,1.119,1.46,5.72,957,cluster4
0.3244,2.81,8.29,2.05,454,cluster3
0.2008,1.26,2.12,5.83,630,cluster3
0.0203,1.073,1.25,5.56,1351,cluster4
0.0418,1.567,3.08,4.4,1010,cluster4
0.02591,14.68,778.65,1.35,1570,cluster1
0.08,3.2,82.6,13.9,899,cluster4
0.131,2.86,8.55,2.01,702,cluster3
0.7576,2.901,8.76,1.97,329,cluster2
0.5608,2.222,5.57,2.79,273,cluster2
0.1275,1.602,3.2,4.28,555,cluster4
0.05,2.34,6.08,2.61,1053,cluster4
0.098,2.56,7.08,2.32,752,cluster4
0.223,1.89,4.23,3.44,497,cluster3
0.04,2.35,6.12,2.59,1256,cluster4
0.068,2.86,8.55,2.01,970,cluster4
0.118,2.25,5.69,2.74,736,cluster4
0.211,2.76,8.05,2.1,550,cluster3
0.048,1.29,2.21,5.66,1179,cluster4
0.074,2.43,6.48,2.48,956,cluster4
0.1,1.96,4.5,3.28,553,cluster4
0.214,1.49,2.83,4.7,377,cluster3
0.677,2.19,5.43,2.84,212,cluster2
0.105,2.56,7.08,2.32,827,cluster4
0.213,3.1,9.8,1.81,583,cluster3
0.058,1.43,2.63,4.94,841,cluster4
0.102,2.6,23,7.19,633,cluster4
0.163,2.51,15.2,5.28,501,cluster3
0.2494,1.45,2.7,4.87,398,cluster3
0.2184,3.5,5.84,0.75,549,cluster3
0.2655,8.73,14.7,0.121,497,cluster3
0.085,2.9,8.75,1.97,846,cluster4
0.142,2.88,8.65,1.99,656,cluster3
0.397,3.95,14.8,1.32,392,cluster2
0.036,1.64,3.33,4.15,1075,cluster4
0.064,2,4.66,3.2,810,cluster4
0.0447,2,6.9,4.9,1165,cluster4
0.0752,5.49,17.3,0.59,899,cluster3
0.1172,6.98,16.4,0.27,720,cluster3
0.109,1.5,2.86,4.66,781,cluster4
0.229,3.01,9.32,1.88,540,cluster3
0.04,1.27,2.15,5.77,1041,cluster4
0.049,1.99,4.62,3.22,937,cluster4
0.096,2.58,7.18,2.3,935,cluster4
0.157,3.43,11.6,1.58,729,cluster3
0.064,2.06,4.9,3.08,1088,cluster4
0.103,2.27,35.7,16.8,857,cluster4
0.092,2.36,6.17,2.58,780,cluster4
0.141,1.97,8.8,6.32,630,cluster4
0.179,2.49,6.76,2.41,559,cluster3
0.026,1.17,1.71,5.87,1237,cluster4
0.139,2.02,4.74,3.16,530,cluster4
0.0343,1.07,1.24,5.56,571,cluster4
0.0451,1.25,2.1,5.91,464,cluster4
0.0781,1.4,2.54,5.09,379,cluster4
0.11,1.27,2.15,5.77,319,cluster4
0.432,1.17,1.71,5.87,177,cluster2
0.059,1.41,2.57,5.04,1244,cluster4
0.099,2.67,7.61,2.2,963,cluster4
0.032,1.68,3.46,4.01,1463,cluster4
0.066,3.19,10.3,1.74,1025,cluster4
0.088,1.21,1.92,5.96,678,cluster4
0.137,2.38,22.7,9.25,544,cluster4
0.0835,2.209,8.4,10.4,762,cluster4
0.03,1.56,3.05,4.41,1166,cluster4
0.045,1.46,2.73,4.82,948,cluster4
0.087,1.34,2.36,5.39,722,cluster4
0.128,1.86,4.12,3.52,596,cluster4
0.0599,2.28,5.82,2.7,857,cluster4
0.09,2.74,7.95,2.12,803,cluster4
0.15,2.79,8.2,2.07,623,cluster3
0.0668,1.02,1.04,5.39,926,cluster4
0.106,2.39,6.3,2.54,979,cluster4
0.286,2.75,8,2.11,595,cluster3
0.032,1.51,2.89,4.61,1648,cluster4
0.131,2.59,7.22,2.28,815,cluster3
0.275,2.4,6.35,2.52,562,cluster3
0.077,2.03,4.78,3.14,751,cluster4
0.197,1.55,3.02,4.46,469,cluster3
0.138,1.9,4.27,3.42,536,cluster4
0.24,2.24,5.65,2.76,407,cluster3
0.06,1.02,1.04,5.39,1142,cluster4
0.09,1.23,5.3,15.7,930,cluster4
0.119,1.22,1.98,5.99,810,cluster4
0.164,0.91,0.693,5.05,691,cluster4
0.131,2.82,8.35,2.05,655,cluster3
0.259,2.47,6.66,2.43,465,cluster3
0.0229,1.53,2.96,4.54,1562,cluster4
0.158,3.11,9.85,1.8,595,cluster3
0.316,3.25,10.6,1.7,420,cluster3
0.0463,1.868,9.7,8.2,1105,cluster4
0.0949,3.047,12.75,2.5,772,cluster4
0.3506,2.744,10.07,2.7,401,cluster2
0.2055,4.71,19.96,1.05,524,cluster3
0.08,2.13,5.18,2.95,854,cluster4
0.09,1.59,3.15,4.31,806,cluster4
0.175,2.46,6.62,2.44,683,cluster3
0.573,2.85,8.5,2.02,378,cluster2
0.045,1.63,3.29,4.17,802,cluster4
0.113,1.85,4.08,3.54,505,cluster4
0.043,2.57,7.13,2.31,1308,cluster4
0.1,1.44,33.9,62.4,855,cluster4
0.117,2.53,6.94,2.35,828,cluster4
0.173,1.79,3.86,3.7,683,cluster3
0.032,1.51,2.89,4.61,757,cluster4
0.122,1.64,3.33,4.15,389,cluster4
0.078,1.2,1.87,5.95,983,cluster4
0.111,1.77,3.78,3.75,825,cluster4
0.163,1.19,1.81,5.9,681,cluster4
0.029,1.57,3.09,4.39,1930,cluster4
0.044,1.5,2.86,4.66,1556,cluster4
0.068,3.31,11,1.67,1254,cluster4
0.054,1.63,3.29,4.17,1379,cluster4
0.079,1.39,2.51,5.14,1141,cluster4
0.103,1.2,1.87,5.95,999,cluster4
0.132,1.48,2.79,4.73,880,cluster4
0.122,2.26,5.73,2.73,668,cluster4
0.231,3.1,9.8,1.81,486,cluster3
0.042717,1.639,5.08,6.4,2025,cluster4
0.032,2.94,8.96,1.94,737,cluster4
0.07,3.62,12.8,1.48,497,cluster4
0.048,1.26,2.13,5.85,954,cluster4
0.062,1.29,18.3,46.8,841,cluster4
0.133,1.09,1.32,5.6,830,cluster4
0.207,2.74,7.95,2.12,664,cluster3
0.036,1.62,3.26,4.21,1326,cluster4
0.057,2.34,6.08,2.61,1060,cluster4
0.13,2.61,7.32,2.26,758,cluster3
0.194,2.13,5.18,2.95,619,cluster3
0.084,1.62,3.26,4.21,784,cluster4
0.113,1.77,3.78,3.75,675,cluster4
0.185,2.39,23.6,9.5,527,cluster3
0.314,1.75,3.71,3.8,405,cluster3
0.079,2.35,6.12,2.59,1069,cluster4
0.136,3.04,9.48,1.85,814,cluster3
0.065,2.23,5.6,2.77,1413,cluster4
0.089,1.85,4.08,3.54,1208,cluster4
0.0505,1.32,2.3,5.5,1574,cluster4
0.046,1.48,2.79,4.73,1156,cluster4
0.248,3.14,10,1.77,500,cluster3
0.4865,2.66,7.56,2.21,356,cluster2
0.057,2.95,9.01,1.93,1307,cluster4
0.165,3.58,12.5,1.5,766,cluster3
0.272,2.81,19.1,4.73,598,cluster3
0.849,2.38,36,14.7,262,cluster2
0.046,0.81,0.457,4.73,759,cluster4
0.076,1.57,3.09,4.39,586,cluster4
0.163,0.98,0.904,5.28,401,cluster4
0.226,1.33,2.33,5.44,341,cluster3
0.037,1.71,3.57,3.92,1090,cluster4
0.059,2.93,15.1,3.3,860,cluster4
0.087,2.73,7.9,2.13,712,cluster4
0.13,2.63,7.41,2.24,582,cluster3
0.048,3.16,10.1,1.76,1004,cluster4
0.091,4.64,19.4,1.07,734,cluster3
0.18,3.69,13.2,1.44,522,cluster3
0.0756,2.99,7.4,1.54,1042,cluster4
0.0916,3.44,5.1,0.71,947,cluster4
0.1201,5.24,8,0.31,827,cluster3
0.1455,4.6,4.8,0.28,751,cluster3
0.038,1.39,2.51,5.14,937,cluster4
0.058,3.12,9.91,1.79,758,cluster4
0.089,2.3,5.9,2.66,610,cluster4
0.124,1.97,4.54,3.26,517,cluster4
0.056,1.2,1.87,5.95,579,cluster4
0.111,1.84,4.04,3.56,412,cluster4
0.047,1.55,24,35.4,1018,cluster4
0.058,2.27,45.2,21.2,919,cluster4
0.076,1.22,1.98,5.99,800,cluster4
0.09,3.11,9.85,1.8,793,cluster4
0.29,3.04,9.48,1.85,443,cluster3
0.038,1.53,2.96,4.54,1360,cluster4
0.052,2.7,7.75,2.16,1160,cluster4
0.101,4.04,15.4,1.28,835,cluster3
0.062,2.2,5.48,2.83,823,cluster4
0.117,4.92,21.5,0.992,600,cluster3
0.22,3.85,14.2,1.37,439,cluster3
0.124,2.2,17.6,9.08,896,cluster4
0.191,4.26,16.8,1.19,506,cluster3
0.38,2.04,4.82,3.12,359,cluster2
0.074,1.73,35.4,37.6,488,cluster4
0.114,1.93,24.1,18.4,393,cluster4
0.054,3.08,9.69,1.82,1104,cluster4
0.101,3.83,14,1.37,806,cluster3
0.077,2.43,6.48,2.48,751,cluster4
0.287,2.71,7.8,2.15,390,cluster3
0.04,3.7,13.2,1.43,1420,cluster4
0.077,3.51,12.1,1.54,1025,cluster4
0.037,2.23,5.6,2.77,731,cluster4
0.065,1.28,2.18,5.71,555,cluster4
0.122,2.05,4.86,3.1,401,cluster4
0.213,2.22,5.56,2.79,306,cluster3
0.065,1.57,3.09,4.39,469,cluster4
0.132,2,4.66,3.2,329,cluster4
0.05,1.41,2.57,5.04,823,cluster4
0.071,2.08,4.98,3.04,687,cluster4
0.034,1.73,3.64,3.86,1642,cluster4
0.069,2.39,6.3,2.54,1146,cluster4
0.115,3.07,9.64,1.83,888,cluster4
0.1658,5.6,169.7,5.31,731,cluster3
0.2747,2,13.5,9.27,568,cluster3
0.095,2.33,6.04,2.62,616,cluster4
0.268,2.51,6.85,2.38,366,cluster3
0.051,1.67,3.43,4.05,1305,cluster4
0.138,2.78,8.15,2.08,792,cluster3
0.048,1.37,2.45,5.24,864,cluster4
0.074,2.2,102.3,52.8,696,cluster4
0.094,2.33,6.04,2.62,562,cluster4
0.189,2.57,7.13,2.31,397,cluster3
0.075,2.61,7.32,2.26,742,cluster4
0.109,2,4.66,3.2,613,cluster4
0.062,2.45,6.57,2.45,850,cluster4
0.142,1.99,4.62,3.22,559,cluster4
0.05,2.76,8.05,2.1,1038,cluster4
0.087,2.05,4.86,3.1,791,cluster4
0.14,2.31,15.2,6.78,622,cluster4
0.071,2.57,7.13,2.31,753,cluster4
0.202,3.03,21.6,4.27,445,cluster3
0.04,1.75,3.71,3.8,998,cluster4
0.052,2.34,6.08,2.61,896,cluster4
0.095,1.5,2.86,4.66,667,cluster4
0.042,1.64,3.33,4.15,970,cluster4
0.084,4.09,15.7,1.26,686,cluster4
0.14,3.94,14.7,1.32,530,cluster3
0.066,3.02,9.38,1.87,819,cluster4
0.123,4.07,15.6,1.27,598,cluster3
0.035,1.09,1.32,5.6,554,cluster4
0.058,1.51,2.89,4.61,429,cluster4
0.097,1.57,3.09,4.39,332,cluster4
0.0685,2.748,8.7,2.32,1185,cluster4
0.1101,5.217,15.2,0.588,934,cluster3
0.048,1.13,1.51,5.75,938,cluster4
0.069,2.28,5.82,2.7,782,cluster4
0.127,2.18,5.39,2.86,579,cluster4
0.053,1.33,2.33,5.44,990,cluster4
0.122,2.77,8.1,2.09,655,cluster4
0.182,2.77,8.1,2.09,536,cluster3
0.404,2.77,8.1,2.09,360,cluster2
0.058,1.23,2.04,6.02,587,cluster4
0.08,2.15,5.27,2.91,499,cluster4
0.046,1.63,3.29,4.17,949,cluster4
0.089,2.65,7.51,2.22,680,cluster4
0.13,3.17,10.2,1.76,563,cluster3
0.064,3.87,14.3,1.36,1013,cluster4
0.105,2.15,3.2,1.77,787,cluster4
0.139,2.5,6.8,2.39,686,cluster3
0.063,1.55,3.02,4.46,971,cluster4
0.092,2.99,9.22,1.9,807,cluster4
0.0192,1.32,2.3,5.5,1710,cluster4
0.027,1.59,3.15,4.31,1681,cluster4
0.045,2.15,5.27,2.91,1315,cluster4
0.064,2.48,6.71,2.42,1097,cluster4
0.096,2.35,6.12,2.59,897,cluster4
0.034,2.61,7.32,2.26,1237,cluster4
0.066,5.41,25.2,0.875,881,cluster3
0.16,4.95,21.7,0.983,567,cluster3
0.103,4.06,15.5,1.27,642,cluster3
0.193,3.61,12.7,1.48,470,cluster3
0.079,2.8,8.25,2.07,879,cluster4
0.217,2.7,7.75,2.16,530,cluster3
0.08551,2.78,5.12,1.26,431,cluster4
0.10725,2.72,6.2,1.61,385,cluster4
0.039,1.07,1.24,5.56,652,cluster4
0.22,2.41,6.39,2.51,276,cluster3
0.075,2.01,4.7,3.18,782,cluster4
0.332,1.74,3.68,3.84,372,cluster3
0.088,2.18,5.39,2.86,672,cluster4
0.156,2,4.66,3.2,505,cluster3
0.108,1.36,2.42,5.29,734,cluster4
0.152,1.64,3.33,4.15,618,cluster4
0.12,2.67,7.61,2.2,548,cluster4
0.242,2.47,6.66,2.43,386,cluster3
0.249,3.33,11.1,1.65,772,cluster3
0.566,2.83,8.4,2.04,511,cluster2
0.069,1.86,4.12,3.52,1022,cluster4
0.127,2.63,7.41,2.24,755,cluster4
0.236,2.49,6.76,2.41,554,cluster3
0.319,2.59,7.22,2.28,476,cluster3
0.071,2.48,6.71,2.42,1066,cluster4
0.457,3.89,14.4,1.34,421,cluster2
0.037,1.98,37.9,26.8,615,cluster4
0.06,2.13,5.18,2.95,484,cluster4
0.154,2.27,5.77,2.71,301,cluster3
0.18,2.55,7.04,2.33,695,cluster3
0.391,3.38,11.4,1.62,471,cluster2
0.061,2.47,6.66,2.43,1007,cluster4
0.081,1.69,3.5,3.98,875,cluster4
0.107,2.01,4.7,3.18,984,cluster4
0.18,1.77,3.78,3.75,756,cluster3
0.0881,1.23,2.04,6.02,759,cluster4
0.0702,0.95,0.809,5.18,850,cluster4
0.0558,0.66,0.219,4.19,954,cluster4
0.061,1.79,97.8,93.7,947,cluster4
0.091,2.25,5.69,2.74,777,cluster4
0.037,1.5,2.86,4.66,1209,cluster4
0.073,1.98,4.58,3.24,865,cluster4
0.101,1.54,2.99,4.5,961,cluster4
0.204,1.84,4.04,3.56,678,cluster3
0.098,2.34,6.08,2.61,1015,cluster4
0.132,3.38,11.4,1.62,875,cluster3
0.224,3.33,11.1,1.65,671,cluster3
0.119,2.87,8.6,2,739,cluster4
0.1994,2.9,16.6,3.74,563,cluster3
0.2642,2.8,16.3,4.08,489,cluster3
0.1385,2.92,87.3,19.3,964,cluster4
0.2129,3.36,64.2,9.3,778,cluster3
0.207,4.07,15.6,1.27,836,cluster3
0.294,3.59,12.6,1.5,702,cluster3
0.112,3.62,12.8,1.48,1104,cluster3
0.2236,4.3,49.4,0.3,774,cluster3
0.2901,3.1,37.5,0.3,574,cluster3
0.032,1.45,2.7,4.87,1425,cluster4
0.056,2.01,4.7,3.18,1088,cluster4
0.117,2.82,8.35,2.05,694,cluster4
0.215,5.31,24.4,0.896,513,cluster3
0.082,1.01,1.01,5.39,817,cluster4
0.106,1.2,1.87,5.95,717,cluster4
0.154,2.46,61,22.5,588,cluster4
0.2269,3.1,56.2,10.4,484,cluster3
0.082,2.13,5.18,2.95,488,cluster4
0.341,1.82,3.97,3.62,240,cluster3
0.104,2.24,5.65,2.76,686,cluster4
0.213,2.61,7.32,2.26,478,cluster3
0.036,1.34,2.36,5.39,1131,cluster4
0.064,1.12,1.46,5.71,851,cluster4
0.027,1.24,2.07,5.97,1367,cluster4
0.042,1.37,2.45,5.24,1098,cluster4
0.061,1.33,2.33,5.44,919,cluster4
0.176,1.77,3.78,3.75,539,cluster3
0.145,2.33,6.04,2.62,667,cluster3
