pl_name,hostname,default_flag,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_pubdate,disc_locale,disc_facility,disc_telescope,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,ttv_flag,pl_ratdor,pl_ratror,pl_occdep,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_logg,st_age,st_dens,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate
EPIC 249893012 c,EPIC 249893012,1,1,3,0,Transit,2020,2020-04,Space,K2,0.95 m Kepler Telescope,Published Confirmed,0,<a refstr=HIDALGO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..89H/abstract target=ref>Hidalgo et al. 2020</a>,15.624,0.13,3.67,0.327,14.67,0.04616,Mass,1.62,0.07,160,990,87.94,0,15.79,0.0197,,<a refstr=HIDALGO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..89H/abstract target=ref>Hidalgo et al. 2020</a>,G8 IV/V,5430,1.71,1.05,0.2,[Fe/H],,3.99,9,0.298,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h12m59.58s,228.2482353,-16d43m28.73s,-16.7246474,321.296,11.429,9.714,11.4019,06/02/2020,2020-04,13/02/2020
EPIC 249893012 d,EPIC 249893012,1,1,3,0,Transit,2020,2020-04,Space,K2,0.95 m Kepler Telescope,Published Confirmed,0,<a refstr=HIDALGO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..89H/abstract target=ref>Hidalgo et al. 2020</a>,35.747,0.22,3.94,0.352,10.18,0.03203,Mass,0.91,0.15,53,752,89.47,0,27.42,0.0211,,<a refstr=HIDALGO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...636A..89H/abstract target=ref>Hidalgo et al. 2020</a>,G8 IV/V,5430,1.71,1.05,0.2,[Fe/H],,3.99,9,0.298,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h12m59.58s,228.2482353,-16d43m28.73s,-16.7246474,321.296,11.429,9.714,11.4019,06/02/2020,2020-04,13/02/2020
GJ 1132 b,GJ 1132,1,1,2,0,Transit,2015,2015-11,Ground,Cerro Tololo Inter-American Observatory,MEarth-South telescope array,Published Confirmed,0,<a refstr=BONFILS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...618A.142B/abstract target=ref>Bonfils et al. 2018</a>,1.628931,0.0153,1.13,0.101,1.66,0.00522,Mass,6.3,0.22,,529,,0,,,,<a refstr=BONFILS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...618A.142B/abstract target=ref>Bonfils et al. 2018</a>,,3270,0.21,0.18,,,-2.359,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h14m50.18s,153.7090696,-47d09m17.77s,-47.1549358,12.613,13.68,8.322,12.138,28/05/2020,2018-10,04/06/2020
GJ 143 b,GJ 143,1,1,2,0,Transit,2019,2019-02,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,Published Confirmed,0,<a refstr=DRAGOMIR_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...875L...7D/abstract target=ref>Dragomir et al. 2019</a>,35.61253,0.1915,2.61,0.233,22.7,0.07142,Mass,7,0.188,,422,89.33,0,60.1,0.035,,<a refstr=DRAGOMIR_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...875L...7D/abstract target=ref>Dragomir et al. 2019</a>,K4.5,4640,0.69,0.73,0.003,[Fe/H],-0.686,4.61,3.8,3.03,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h27m00.05s,51.7501882,-63d30m00.60s,-63.500166,16.32,8.08,5.375,7.67906,22/04/2019,2019-04,25/04/2019
GJ 3473 b,GJ 3473,1,2,2,0,Transit,2020,2020-09,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,Published Confirmed,0,<a refstr=KEMMER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200910432K/abstract target=ref>Kemmer et al. 2020</a>,1.1980035,0.01589,1.264,0.113,1.86,0.00585,Mass,5.03,0,59.4,773,87.95,0,9.39,0.03184,,<a refstr=KEMMER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200910432K/abstract target=ref>Kemmer et al. 2020</a>,,3347,0.36,0.36,0.11,[Fe/H],-1.824,4.81,,10.93,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h02m22.47s,120.5936065,+03d20m13.79s,3.3371629,27.3644,13.74,8.829001,12.465,16/10/2020,2020-09,22/10/2020
GJ 486 b,GJ 486,1,1,1,0,Radial Velocity,2021,2021-03,Ground,Calar Alto Observatory,3.5 m telescope,Published Confirmed,0,<a refstr=TRIFONOV_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210304950T/abstract target=ref>Trifonov et al. 2021</a>,1.467119,0.01734,1.305,0.116,2.82,0.00887,Mass,7,0.05,40.3,701,88.4,0,,,,<a refstr=TRIFONOV_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210304950T/abstract target=ref>Trifonov et al. 2021</a>,M3.5 V,3340,0.33,0.32,0.07,[Fe/H],-1.917,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h47m55.57s,191.981531,+09d44m57.91s,9.7494181,8.07426,11.39,6.362,10.094,15/03/2021,2021-03,18/03/2021
HAT-P-12 b,HAT-P-12,1,1,1,0,Transit,2009,2009-11,Ground,HATNet,Canon 200mm f/1.8L,Published Confirmed,0,<a refstr=HARTMAN_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...706..785H/abstract target=ref> Hartman et al. 2009 </a>,3.2130598,0.0384,10.749,0.959,67.059,0.211,Mass,0.3192,0,,963,89,0,11.77,0.1406,,<a refstr=HARTMAN_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...706..785H/abstract target=ref> Hartman et al. 2009 </a>,K4,4650,0.7,0.73,-0.29,[Fe/H],-0.678,4.61,2.5,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h57m33.27s,209.3886452,+43d29m35.92s,43.49331,142.751,12.665,10.108,12.4197,14/05/2014,2009-11,14/05/2014
HAT-P-16 b,HAT-P-16,1,3,1,0,Transit,2010,2010-09,Ground,HATNet,Canon 200mm f/1.8L,Published Confirmed,0,<a refstr=BUCHHAVE_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...720.1118B/abstract target=ref> Buchhave et al. 2010 </a>,2.77596,0.0413,14.448,1.289,1332.605,4.193,Mass,2.42,0.036,,1626,86.6,0,7.17,0.1071,,<a refstr=BUCHHAVE_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...720.1118B/abstract target=ref> Buchhave et al. 2010 </a>,F8,6158,1.24,1.22,0.17,[Fe/H],0.294,4.34,2,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h38m17.53s,9.5730343,+42d27m47.15s,42.4630961,226.637,10.911,9.553001,10.7568,14/05/2014,2010-09,14/05/2014
HAT-P-18 b,HAT-P-18,1,1,1,0,Transit,2010,2011-01,Ground,HATNet,Canon 200mm f/1.8L,Published Confirmed,0,<a refstr=HARTMAN_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...726...52H/abstract target=ref> Hartman et al. 2011 </a>,5.508023,0.0559,11.153,0.995,62.61,0.197,Mass,0.25,0.084,,852,88.8,0,16.04,0.1365,,<a refstr=HARTMAN_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...726...52H/abstract target=ref> Hartman et al. 2011 </a>,K2,4803,0.75,0.77,0.1,[Fe/H],-0.569,4.57,12.4,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h05m23.13s,256.346376,+33d00m44.37s,33.0123251,161.4,12.597,10.234,12.3682,14/05/2014,2011-01,14/05/2014
HAT-P-19 b,HAT-P-19,1,1,1,0,Transit,2010,2011-01,Ground,HATNet,Canon 200mm f/1.8L,Published Confirmed,0,<a refstr=HARTMAN_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...726...52H/abstract target=ref> Hartman et al. 2011 </a>,4.008778,0.0466,12.689,1.132,92.802,0.292,Mass,0.25,0.067,,1010,88.2,0,12.24,0.1418,,<a refstr=HARTMAN_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...726...52H/abstract target=ref> Hartman et al. 2011 </a>,K1,4990,0.82,0.84,0.23,[Fe/H],-0.432,4.54,8.8,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h38m03.98s,9.5165832,+34d42m41.05s,34.7114025,202.078,12.826,10.546,12.5567,14/05/2014,2011-01,14/05/2014
HAT-P-20 b,HAT-P-20,1,1,1,0,Transit,2010,2011-12,Ground,HATNet,Canon 200mm f/1.8L,Published Confirmed,0,<a refstr=BAKOS_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010arXiv1008.3388B/abstract target=ref> Bakos et al. 2010 </a>,2.875317,0.0361,9.718,0.867,2302.899,7.246,Mass,13.78,0.015,,970,86.8,0,11.17,0.1284,,<a refstr=BAKOS_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010arXiv1008.3388B/abstract target=ref> Bakos et al. 2010 </a>,K3,4595,0.69,0.76,0.35,[Fe/H],-0.721,4.63,6.7,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h27m39.94s,111.9164295,+24d20m10.03s,24.3361185,71.0374,11.231,8.601,10.9903,14/05/2014,2011-12,14/05/2014
HAT-P-25 b,HAT-P-25,1,1,1,0,Transit,2010,2012-01,Ground,HATNet,Canon 200mm f/1.8L,Published Confirmed,0,<a refstr=WANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018PASP..130f4401W/abstract target=ref>Wang et al. 2018</a>,3.65281514,0.0466,12.722,1.135,180.84527,0.569,Mass,0.483,0.023,325,1182,88.22,0,10.9,0.1269,,<a refstr=WANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018PASP..130f4401W/abstract target=ref>Wang et al. 2018</a>,,5519,0.92,1.01,0.294,[Fe/H],-0.152,4.52,,1.84,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h13m44.51s,48.4354731,+25d11m50.48s,25.1973548,300.384,13.146,10.815,12.8416,14/01/2019,2018-06,17/01/2019
HAT-P-28 b,HAT-P-28,1,1,1,0,Transit,2011,2011-06,Ground,HATNet,Canon 200mm f/1.8L,Published Confirmed,0,<a refstr=BUCHHAVE_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1103.1813B/abstract target=ref> Buchhave et al. 2011 </a>,3.257215,0.0434,13.585,1.212,198.953,0.626,Mass,0.44,0.051,,1384,88,0,8.43,0.113,,<a refstr=BUCHHAVE_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1103.1813B/abstract target=ref> Buchhave et al. 2011 </a>,G3,5680,1.1,1.02,0.12,[Fe/H],0.053,4.36,6.1,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h52m00.22s,13.0009159,+34d43m42.25s,34.728402,401.319,13.098,11.104,12.8718,14/05/2014,2011-06,14/05/2014
HAT-P-37 b,HAT-P-37,1,1,1,0,Transit,2011,2012-07,Ground,HATNet,Canon 200mm f/1.8L,Published Confirmed,0,<a refstr=BAKOS_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012arXiv1201.0659B/abstract target=ref> Bakos et al. 2012 </a>,2.797436,0.0379,13.204,1.178,371.528,1.169,Mass,0.89,0.058,,1271,86.9,0,9.32,0.1378,,<a refstr=BAKOS_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012arXiv1201.0659B/abstract target=ref> Bakos et al. 2012 </a>,,5500,0.88,0.93,,,-0.208,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h57m11.05s,284.2960393,+51d16m08.84s,51.2691212,390.594,13.427,11.667,13.2615,14/05/2014,2012-07,14/05/2014
HAT-P-38 b,HAT-P-38,1,1,1,0,Transit,2012,2012-10,Ground,HATNet,Canon 200mm f/1.8L,Published Confirmed,0,<a refstr=SATO_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012PASJ...64...97S/abstract target=ref> Sato et al. 2012 </a>,4.640382,0.0523,9.247,0.825,84.857,0.267,Mass,0.59,0.067,,1082,88.3,0,12.17,0.0918,,<a refstr=SATO_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012PASJ...64...97S/abstract target=ref> Sato et al. 2012 </a>,,5330,0.92,0.89,,,-0.208,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h21m32.04s,35.3834942,+32d14m45.76s,32.2460441,255.206,12.525,10.501,12.3021,14/05/2014,2012-10,14/05/2014
HAT-P-39 b,HAT-P-39,1,2,1,0,Transit,2012,2012-11,Ground,HATNet,Canon 200mm f/1.8L,Published Confirmed,0,<a refstr=HARTMAN_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012AJ....144..139H/abstract target=ref> Hartman et al. 2012 </a>,3.54387,0.0509,17.609,1.571,190.372,0.599,Mass,0.19,0,,1752,87,0,6.74,0.0993,,<a refstr=HARTMAN_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012AJ....144..139H/abstract target=ref> Hartman et al. 2012 </a>,,6430,1.62,1.4,,,0.607,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h35m01.98s,113.7582526,+17d49m48.10s,17.8300283,697.004,12.282,11.157,12.2269,14/05/2014,2012-11,14/05/2014
HAT-P-4 b,HAT-P-4,1,2,1,0,Transit,2007,2007-11,Ground,HATNet,Canon 200mm f/1.8L,Published Confirmed,0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,3.056536,0.04438,14.28,1.274,213.255,0.671,Mass,0.403,0,,1686,89.91,0,6.04,0.082,,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,,5860,,,,,0.431,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h19m57.89s,229.99122,+36d13m46.36s,36.229545,320.451,11.118,9.770001,11.0634,14/05/2014,2008-04,14/05/2014
HAT-P-42 b,HAT-P-42,1,1,1,0,Transit,2012,2013-10,Ground,HATNet,Canon 200mm f/1.8L,Published Confirmed,0,<a refstr=BOISSE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...558A..86B/abstract target=ref> Boisse et al. 2013 </a>,4.641878,0.0575,14.348,1.28,331.801,1.044,Mass,0.61,0,,1428,85.9,0,8.08,0.086,,<a refstr=BOISSE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...558A..86B/abstract target=ref> Boisse et al. 2013 </a>,,5743,1.53,1.18,0.27,[Fe/H],0.356,4.14,5.2,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h01m22.65s,135.3443583,+06d05m49.50s,6.0970828,405.238,12.125,10.626,12.0031,14/05/2014,2013-10,14/05/2014
HAT-P-43 b,HAT-P-43,1,1,1,0,Transit,2012,2013-10,Ground,HATNet,Canon 200mm f/1.8L,Published Confirmed,0,<a refstr=BOISSE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...558A..86B/abstract target=ref> Boisse et al. 2013 </a>,3.332687,0.0443,14.359,1.281,210.395,0.662,Mass,0.39,0,,1361,88.7,0,8.64,0.1193,,<a refstr=BOISSE_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...558A..86B/abstract target=ref> Boisse et al. 2013 </a>,,5645,1.1,1.05,0.23,[Fe/H],0.045,4.37,5.7,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h35m42.17s,128.9256885,+10d12m23.71s,10.2065866,528.825,13.279,11.764,13.2165,14/05/2014,2013-10,14/05/2014
HAT-P-44 b,HAT-P-44,1,1,2,0,Transit,2014,2014-06,Ground,HATNet,Canon 200mm f/1.8L,Published Confirmed,0,<a refstr=HARTMAN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..128H/abstract target=ref> Hartman et al. 2014 </a>,4.301219,0.0507,13.922,1.242,111.871,0.352,Mass,0.23,0.044,,1108,89.1,0,11.49,0.1343,,<a refstr=HARTMAN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..128H/abstract target=ref> Hartman et al. 2014 </a>,,5295,0.95,0.94,0.33,[Fe/H],-0.194,4.46,7.5,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h12m34.53s,213.1438604,+47d00m53.22s,47.0147826,347.85,13.225,11.275,12.9729,14/05/2014,2014-06,14/05/2014
HAT-P-45 b,HAT-P-45,1,1,1,0,Transit,2014,2014-06,Ground,HATNet,Canon 200mm f/1.8L,Published Confirmed,0,<a refstr=HARTMAN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..128H/abstract target=ref> Hartman et al. 2014 </a>,3.128992,0.0452,15.984,1.426,283.492,0.892,Mass,0.38,0.049,,1652,87.8,0,7.36,0.111,,<a refstr=HARTMAN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..128H/abstract target=ref> Hartman et al. 2014 </a>,,6330,1.32,1.26,0.07,[Fe/H],0.4,4.3,2,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h17m29.58s,274.3732697,-03d22m51.81s,-3.3810594,298.64,12.783,10.201,12.3977,14/05/2014,2014-06,14/05/2014
HAT-P-46 b,HAT-P-46,1,1,1,0,Transit,2014,2014-06,Ground,HATNet,Canon 200mm f/1.8L,Published Confirmed,0,<a refstr=HARTMAN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..128H/abstract target=ref> Hartman et al. 2014 </a>,4.463129,0.0577,14.392,1.284,156.684,0.493,Mass,0.28,0.123,,1458,85.5,0,8.86,0.0942,,<a refstr=HARTMAN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014AJ....147..128H/abstract target=ref> Hartman et al. 2014 </a>,,6120,1.4,1.28,0.3,[Fe/H],0.391,4.25,2.5,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h01m46.60s,270.4441831,-02d58m15.53s,-2.97098,290.736,11.997,9.924,11.6843,14/05/2014,2014-06,14/05/2014
HAT-P-50 b,HAT-P-50,1,1,1,0,Transit,2015,2015-12,Ground,HATNet,multiple telescopes,Published Confirmed,0,<a refstr=HARTMAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150..168H/abstract target=ref>Hartman et al. 2015</a>,3.1220109,0.0453,14.437,1.288,429.0705,1.35,Mass,0.78,0.115,,1862,83.65,0,5.68,0.0782,,<a refstr=HARTMAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150..168H/abstract target=ref>Hartman et al. 2015</a>,,6280,1.7,1.27,-0.18,[Fe/H],0.603,4.07,3.37,0.357,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h52m15.23s,118.0634379,+12d08m21.65s,12.1393474,515.458,11.703,10.5,11.6722,18/11/2015,2015-12,19/11/2015
HAT-P-51 b,HAT-P-51,1,1,1,0,Transit,2015,2015-12,Ground,HATNet,multiple telescopes,Published Confirmed,0,<a refstr=HARTMAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150..168H/abstract target=ref>Hartman et al. 2015</a>,4.2180278,0.05069,14.493,1.293,98.20947,0.309,Mass,0.178,0.123,,1192,88.48,0,10.48,0.1278,,<a refstr=HARTMAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150..168H/abstract target=ref>Hartman et al. 2015</a>,,5449,1.04,0.98,0.27,[Fe/H],-0.066,4.39,8.2,1.223,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h24m15.63s,21.0651251,+32d48m38.52s,32.8107,440.089,13.51,11.614,13.2846,18/11/2015,2015-12,19/11/2015
HAT-P-52 b,HAT-P-52,1,1,1,0,Transit,2015,2015-12,Ground,HATNet,multiple telescopes,Published Confirmed,0,<a refstr=HARTMAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150..168H/abstract target=ref>Hartman et al. 2015</a>,2.7535953,0.03694,11.31,1.009,259.98494,0.818,Mass,0.98,0.047,,1218,87.02,0,8.89,0.1161,,<a refstr=HARTMAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150..168H/abstract target=ref>Hartman et al. 2015</a>,,5131,0.89,0.89,0.28,[Fe/H],-0.305,4.48,9.4,1.75,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h50m53.22s,42.7217412,+29d01m20.10s,29.0222492,361.155,14.107,11.621,13.787,18/11/2015,2015-12,19/11/2015
HAT-P-53 b,HAT-P-53,1,1,1,0,Transit,2015,2015-12,Ground,HATNet,multiple telescopes,Published Confirmed,0,<a refstr=HARTMAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150..168H/abstract target=ref>Hartman et al. 2015</a>,1.9616241,0.03159,14.773,1.318,471.65972,1.484,Mass,0.8,0.134,,1778,86.2,0,5.61,0.112,,<a refstr=HARTMAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150..168H/abstract target=ref>Hartman et al. 2015</a>,,5956,1.21,1.09,0,[Fe/H],0.217,4.31,4.67,0.87,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h27m29.06s,21.8711012,+38d58m05.21s,38.9681137,666.802,13.78,12.1,13.5142,18/11/2015,2015-12,19/11/2015
HAT-P-54 b,HAT-P-54,1,1,1,0,Transit,2015,2015-04,Ground,HATNet,Canon 200mm f/1.8L,Published Confirmed,0,<a refstr=BAKOS_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....149..149B/abstract target=ref>Bakos et al. 2015</a>,3.799847,0.04117,10.581,0.944,241.5508,0.76,Mass,1.118,0.074,,818,87.04,0,14.34,0.1572,,<a refstr=BAKOS_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....149..149B/abstract target=ref>Bakos et al. 2015</a>,,4390,0.62,0.65,-0.127,[Fe/H],-0.902,4.67,3.9,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h39m35.52s,99.8979924,+25d28m56.64s,25.4824005,143.651,13.398,10.326,13.0172,24/04/2015,2015-04,24/04/2015
HAT-P-55 b,HAT-P-55,1,1,1,0,Transit,2015,2015-09,Ground,HATNet,Canon 200mm f/1.8L,Published Confirmed,0,<a refstr=JUNCHER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015PASP..127..851J/abstract target=ref>Juncher et al. 2015</a>,3.5852467,0.04604,13.249,1.182,184.97706,0.582,Mass,0.435,0.139,,1313,87.7,0,9.79,0.1202,,<a refstr=JUNCHER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015PASP..127..851J/abstract target=ref>Juncher et al. 2015</a>,,5808,1.01,1.01,-0.03,[Fe/H],,4.43,4.2,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h37m05.64s,264.2735096,+25d43m52.13s,25.7311468,511.388,13.197,11.627,13.0955,16/06/2015,2015-09,17/06/2015
HAT-P-66 b,HAT-P-66,1,1,1,0,Transit,2016,2016-12,Ground,HATNet,Canon 200mm f/1.8L,Published Confirmed,0,<a refstr=HARTMAN_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..182H/abstract target=ref>Hartman et al. 2016</a>,2.972086,0.04363,17.822,1.59,248.86089,0.783,Mass,0.242,0.09,,1896,86.2,0,5.01,0.0872,,<a refstr=HARTMAN_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..182H/abstract target=ref>Hartman et al. 2016</a>,G0,6002,1.88,1.25,0.035,[Fe/H],0.615,3.99,4.66,0.269,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h02m17.43s,150.5726262,+53d57m02.97s,53.9508237,935.456,13.014,11.675,12.8922,14/09/2016,2016-12,15/09/2016
